Entity,Code,Year,Oil per capita (kWh)
Hong Kong,HKG,2015,30.3173828125
Hong Kong,HKG,2016,31.14643359375
Hong Kong,HKG,2017,34.895179687500004
Hong Kong,HKG,2018,35.01390234375
Hong Kong,HKG,2019,32.44720703125
Hong Kong,HKG,2020,22.655894531250002
Hong Kong,HKG,2021,20.109341796875
Hungary,HUN,1965,4.3533876953125
Hungary,HUN,1966,4.7634345703125005
Hungary,HUN,1967,5.0201162109375
Hungary,HUN,1968,5.240208984375
Hungary,HUN,1969,5.83908251953125
Hungary,HUN,1970,6.75795556640625
Hungary,HUN,1971,7.5905029296875
Hungary,HUN,1972,8.2479072265625
Hungary,HUN,1973,9.2553427734375
Hungary,HUN,1974,10.10109375
Hungary,HUN,1975,11.3511943359375
Hungary,HUN,1976,11.833703125
Hungary,HUN,1977,12.512591796875
Hungary,HUN,1978,13.7668193359375
Hungary,HUN,1979,12.920666015625
Hungary,HUN,1980,12.5383232421875
Hungary,HUN,1981,11.9892685546875
Hungary,HUN,1982,11.3896748046875
Hungary,HUN,1983,10.847158203125
Hungary,HUN,1984,11.415083984375
Hungary,HUN,1985,11.6818095703125
Hungary,HUN,1986,10.837380859375001
Hungary,HUN,1987,11.409744140625
Hungary,HUN,1988,10.6038330078125
Hungary,HUN,1989,10.310591796875
Hungary,HUN,1990,10.440677734375
Hungary,HUN,1991,8.9459755859375
Hungary,HUN,1992,9.536587890625
Hungary,HUN,1993,8.6929296875
Hungary,HUN,1994,9.0256611328125
Hungary,HUN,1995,8.6050830078125
Hungary,HUN,1996,7.9561787109375
Hungary,HUN,1997,8.156501953125
Hungary,HUN,1998,8.67939453125
Hungary,HUN,1999,8.2481572265625
Hungary,HUN,2000,8.01717822265625
Hungary,HUN,2001,7.75972265625
Hungary,HUN,2002,7.5867734375
Hungary,HUN,2003,7.126458984375001
Hungary,HUN,2004,7.5939091796875005
Hungary,HUN,2005,8.7838173828125
Hungary,HUN,2006,9.3103447265625
Hungary,HUN,2007,9.305033203125
Hungary,HUN,2008,8.8690810546875
Hungary,HUN,2009,8.4474716796875
Hungary,HUN,2010,7.94767724609375
Hungary,HUN,2011,7.7753662109375
Hungary,HUN,2012,7.3064580078125
Hungary,HUN,2013,7.16688623046875
Hungary,HUN,2014,7.99984814453125
Hungary,HUN,2015,8.5950419921875
Hungary,HUN,2016,8.561486328125
Hungary,HUN,2017,9.301143554687501
Hungary,HUN,2018,9.9986171875
Hungary,HUN,2019,10.1220546875
Hungary,HUN,2020,9.280147460937501
Hungary,HUN,2021,9.8423193359375
Iceland,ISL,1965,29.183712890625
Iceland,ISL,1966,31.033015625
Iceland,ISL,1967,29.7436328125
Iceland,ISL,1968,31.39853125
Iceland,ISL,1969,28.466958984375
Iceland,ISL,1970,28.742533203125
Iceland,ISL,1971,30.90223828125
Iceland,ISL,1972,32.663224609375
Iceland,ISL,1973,37.3102109375
Iceland,ISL,1974,34.374425781250004
Iceland,ISL,1975,31.916919921875
Iceland,ISL,1976,31.746888671875002
Iceland,ISL,1977,32.90478515625
Iceland,ISL,1978,34.38207421875
Iceland,ISL,1979,33.09433984375
Iceland,ISL,1980,30.501501953125
Iceland,ISL,1981,29.459449218750002
Iceland,ISL,1982,26.621191406250002
Iceland,ISL,1983,25.56434765625
Iceland,ISL,1984,26.362625
Iceland,ISL,1985,25.97220703125
Iceland,ISL,1986,26.04935546875
Iceland,ISL,1987,27.85994140625
Iceland,ISL,1988,28.80985546875
Iceland,ISL,1989,30.491765625
Iceland,ISL,1990,30.768103515625
Iceland,ISL,1991,28.6007734375
Iceland,ISL,1992,30.521654296875
Iceland,ISL,1993,31.3666875
Iceland,ISL,1994,31.4786875
Iceland,ISL,1995,31.375134765625
Iceland,ISL,1996,34.72960546875
Iceland,ISL,1997,33.7616484375
Iceland,ISL,1998,34.2653046875
Iceland,ISL,1999,33.890226562500004
Iceland,ISL,2000,34.22684765625
Iceland,ISL,2001,31.840017578125
Iceland,ISL,2002,32.840316406250004
Iceland,ISL,2003,32.8903828125
Iceland,ISL,2004,34.03265625
Iceland,ISL,2005,34.20459375
Iceland,ISL,2006,34.226453125
Iceland,ISL,2007,33.723328125
Iceland,ISL,2008,30.653990234375
Iceland,ISL,2009,27.947125
Iceland,ISL,2010,26.407033203125
Iceland,ISL,2011,25.79807421875
Iceland,ISL,2012,25.3499921875
Iceland,ISL,2013,26.368365234375002
Iceland,ISL,2014,27.459761718750002
Iceland,ISL,2015,29.810220703125
Iceland,ISL,2016,32.63797265625
Iceland,ISL,2017,36.19988671875
Iceland,ISL,2018,38.92787109375
Iceland,ISL,2019,32.73409375
Iceland,ISL,2020,21.429732421875002
Iceland,ISL,2021,21.693837890625
India,IND,1965,0.2945066223144531
India,IND,1966,0.3220948486328125
India,IND,1967,0.3254420166015625
India,IND,1968,0.3570384826660156
India,IND,1969,0.41969329833984376
India,IND,1970,0.40867364501953124
India,IND,1971,0.42850177001953127
India,IND,1972,0.45153848266601565
India,IND,1973,0.4656573486328125
India,IND,1974,0.4460279235839844
India,IND,1975,0.44630322265625
India,IND,1976,0.4599197998046875
India,IND,1977,0.48289358520507814
India,IND,1978,0.5129207153320312
India,IND,1979,0.5409593505859375
India,IND,1980,0.5391152954101562
India,IND,1981,0.5670446777343751
India,IND,1982,0.5772105102539062
India,IND,1983,0.5929220581054687
India,IND,1984,0.6221260375976563
India,IND,1985,0.6599467163085938
India,IND,1986,0.6786487426757812
India,IND,1987,0.6853470458984375
India,IND,1988,0.7361475830078125
India,IND,1989,0.7807149658203125
India,IND,1990,0.7947736206054687
India,IND,1991,0.7922385864257813
India,IND,1992,0.8184107055664063
India,IND,1993,0.8109118041992188
India,IND,1994,0.8547644042968751
India,IND,1995,0.9350872192382813
India,IND,1996,0.9902236938476563
India,IND,1997,1.0389207763671875
India,IND,1998,1.0922269287109376
India,IND,1999,1.177755859375
India,IND,2000,1.2126319580078124
India,IND,2001,1.195369384765625
India,IND,2002,1.1996832275390625
India,IND,2003,1.2020863037109375
India,IND,2004,1.251937255859375
India,IND,2005,1.25316455078125
India,IND,2006,1.303499267578125
India,IND,2007,1.3716087646484376
India,IND,2008,1.419806640625
India,IND,2009,1.472807861328125
India,IND,2010,1.48472607421875
India,IND,2011,1.5358193359375
India,IND,2012,1.6088238525390626
India,IND,2013,1.6014949951171875
India,IND,2014,1.62689990234375
India,IND,2015,1.7386943359375
India,IND,2016,1.8859920654296876
India,IND,2017,1.9212161865234376
India,IND,2018,1.9872520751953124
India,IND,2019,2.03130517578125
India,IND,2020,1.8268819580078126
India,IND,2021,1.8751184082031251
Indonesia,IDN,1965,0.72350390625
Indonesia,IDN,1966,0.6781283569335937
Indonesia,IDN,1967,0.6366828002929688
Indonesia,IDN,1968,0.6554454345703126
Indonesia,IDN,1969,0.6830266723632813
Indonesia,IDN,1970,0.705552978515625
Indonesia,IDN,1971,0.7121116333007813
Indonesia,IDN,1972,0.7501710205078125
Indonesia,IDN,1973,0.8725830688476562
Indonesia,IDN,1974,0.8885402221679688
Indonesia,IDN,1975,0.9936304931640625
Indonesia,IDN,1976,1.044262451171875
Indonesia,IDN,1977,1.201633056640625
Indonesia,IDN,1978,1.3221058349609376
Indonesia,IDN,1979,1.4045955810546875
Indonesia,IDN,1980,1.5433497314453126
Indonesia,IDN,1981,1.65314501953125
Indonesia,IDN,1982,1.6788822021484375
Indonesia,IDN,1983,1.6065677490234376
Indonesia,IDN,1984,1.693701904296875
Indonesia,IDN,1985,1.629767333984375
Indonesia,IDN,1986,1.637639404296875
Indonesia,IDN,1987,1.66339697265625
Indonesia,IDN,1988,1.7167083740234375
Indonesia,IDN,1989,1.7878316650390624
Indonesia,IDN,1990,2.0189405517578125
Indonesia,IDN,1991,2.1132685546875
Indonesia,IDN,1992,2.23985791015625
Indonesia,IDN,1993,2.349814208984375
Indonesia,IDN,1994,2.286236328125
Indonesia,IDN,1995,2.492305908203125
Indonesia,IDN,1996,2.64085400390625
Indonesia,IDN,1997,2.88308056640625
Indonesia,IDN,1998,2.70797119140625
Indonesia,IDN,1999,2.795715576171875
Indonesia,IDN,2000,3.0116806640625002
Indonesia,IDN,2001,3.07511328125
Indonesia,IDN,2002,3.04295068359375
Indonesia,IDN,2003,3.08321875
Indonesia,IDN,2004,3.219743408203125
Indonesia,IDN,2005,3.17243408203125
Indonesia,IDN,2006,3.014745849609375
Indonesia,IDN,2007,3.138156005859375
Indonesia,IDN,2008,3.159394775390625
Indonesia,IDN,2009,3.131871826171875
Indonesia,IDN,2010,3.2718037109375
Indonesia,IDN,2011,3.46138916015625
Indonesia,IDN,2012,3.5906708984375
Indonesia,IDN,2013,3.425695556640625
Indonesia,IDN,2014,3.367238037109375
Indonesia,IDN,2015,3.170403076171875
Indonesia,IDN,2016,3.021216552734375
Indonesia,IDN,2017,3.202406494140625
Indonesia,IDN,2018,3.26628564453125
Indonesia,IDN,2019,3.140406982421875
Indonesia,IDN,2020,2.738368896484375
Indonesia,IDN,2021,2.84471826171875
Iran,IRN,1965,3.2835161132812503
Iran,IRN,1966,3.49996826171875
Iran,IRN,1967,3.769522216796875
Iran,IRN,1968,4.0496494140625
Iran,IRN,1969,4.306365234375
Iran,IRN,1970,4.531
Iran,IRN,1971,4.83739697265625
Iran,IRN,1972,5.24212841796875
Iran,IRN,1973,6.1232001953125
Iran,IRN,1974,6.9198916015625
Iran,IRN,1975,7.880275390625
Iran,IRN,1976,8.6655986328125
Iran,IRN,1977,9.7451064453125
Iran,IRN,1978,9.4589267578125
Iran,IRN,1979,9.611939453125
Iran,IRN,1980,8.545475585937501
Iran,IRN,1981,8.1746044921875
Iran,IRN,1982,8.54754296875
Iran,IRN,1983,9.984234375
Iran,IRN,1984,10.3720078125
Iran,IRN,1985,10.948674804687501
Iran,IRN,1986,9.70958984375
Iran,IRN,1987,9.744078125
Iran,IRN,1988,9.425484375
Iran,IRN,1989,9.7887958984375
Iran,IRN,1990,9.814588867187501
Iran,IRN,1991,10.169146484375
Iran,IRN,1992,10.728738281250001
Iran,IRN,1993,11.581722656250001
Iran,IRN,1994,11.7919765625
Iran,IRN,1995,11.4358359375
Iran,IRN,1996,11.838337890625
Iran,IRN,1997,12.008478515625
Iran,IRN,1998,11.5060341796875
Iran,IRN,1999,11.6088818359375
Iran,IRN,2000,11.8206494140625
Iran,IRN,2001,12.035435546875
Iran,IRN,2002,11.9879765625
Iran,IRN,2003,11.894427734375
Iran,IRN,2004,12.31168359375
Iran,IRN,2005,13.0465
Iran,IRN,2006,14.0590712890625
Iran,IRN,2007,14.0050908203125
Iran,IRN,2008,14.2775546875
Iran,IRN,2009,13.749462890625
Iran,IRN,2010,12.6809462890625
Iran,IRN,2011,12.77472265625
Iran,IRN,2012,13.005662109375
Iran,IRN,2013,13.7147666015625
Iran,IRN,2014,12.557296875
Iran,IRN,2015,10.9118671875
Iran,IRN,2016,10.67751953125
Iran,IRN,2017,10.8531884765625
Iran,IRN,2018,11.185443359375
Iran,IRN,2019,11.4484521484375
Iran,IRN,2020,10.651328125000001
Iran,IRN,2021,10.606740234375
Iraq,IRQ,1965,2.156786376953125
Iraq,IRQ,1966,2.23449755859375
Iraq,IRQ,1967,2.3145197753906253
Iraq,IRQ,1968,2.400698974609375
Iraq,IRQ,1969,2.4839577636718753
Iraq,IRQ,1970,3.1495966796875
Iraq,IRQ,1971,3.2644907226562503
Iraq,IRQ,1972,3.8425065917968753
Iraq,IRQ,1973,3.63978955078125
Iraq,IRQ,1974,3.46702001953125
Iraq,IRQ,1975,3.35258154296875
Iraq,IRQ,1976,3.97201416015625
Iraq,IRQ,1977,4.5493671875
Iraq,IRQ,1978,4.2606879882812505
Iraq,IRQ,1979,5.038830078125
Iraq,IRQ,1980,6.38315673828125
Iraq,IRQ,1981,6.19886767578125
Iraq,IRQ,1982,6.22870166015625
Iraq,IRQ,1983,7.18680224609375
Iraq,IRQ,1984,7.734138183593751
Iraq,IRQ,1985,8.5745185546875
Iraq,IRQ,1986,9.33447265625
Iraq,IRQ,1987,9.3098779296875
Iraq,IRQ,1988,9.9043125
Iraq,IRQ,1989,11.0020546875
Iraq,IRQ,1990,10.68728125
Iraq,IRQ,1991,6.9919521484375
Iraq,IRQ,1992,10.7249931640625
Iraq,IRQ,1993,14.16102734375
Iraq,IRQ,1994,15.54652734375
Iraq,IRQ,1995,14.895203125
Iraq,IRQ,1996,14.5237548828125
Iraq,IRQ,1997,17.23075390625
Iraq,IRQ,1998,12.022021484375001
Iraq,IRQ,1999,8.033356445312501
Iraq,IRQ,2000,12.0559208984375
Iraq,IRQ,2001,13.3571552734375
Iraq,IRQ,2002,12.30814453125
Iraq,IRQ,2003,10.74149609375
Iraq,IRQ,2004,11.399880859375001
Iraq,IRQ,2005,10.4201611328125
Iraq,IRQ,2006,9.89890234375
Iraq,IRQ,2007,8.736184570312501
Iraq,IRQ,2008,9.6209404296875
Iraq,IRQ,2009,9.080201171875
Iraq,IRQ,2010,10.054413085937501
Iraq,IRQ,2011,10.3814404296875
Iraq,IRQ,2012,11.0239677734375
Iraq,IRQ,2013,11.78286328125
Iraq,IRQ,2014,10.680485351562501
Iraq,IRQ,2015,9.989884765625
Iraq,IRQ,2016,10.697111328125
Iraq,IRQ,2017,10.863482421875
Iraq,IRQ,2018,12.6133720703125
Iraq,IRQ,2019,10.406734375000001
Iraq,IRQ,2020,8.89439453125
Iraq,IRQ,2021,9.955076171875
Ireland,IRL,1965,10.101189453125
Ireland,IRL,1966,11.246970703125001
Ireland,IRL,1967,12.5408603515625
Ireland,IRL,1968,13.878984375
Ireland,IRL,1969,14.97989453125
Ireland,IRL,1970,16.650349609375
Ireland,IRL,1971,18.169671875
Ireland,IRL,1972,19.71644921875
Ireland,IRL,1973,21.02980859375
Ireland,IRL,1974,20.484296875000002
Ireland,IRL,1975,19.70404296875
Ireland,IRL,1976,19.681849609375
Ireland,IRL,1977,20.647880859375
Ireland,IRL,1978,21.82455859375
Ireland,IRL,1979,22.579814453125
Ireland,IRL,1980,20.081685546875
Ireland,IRL,1981,17.645771484375
Ireland,IRL,1982,15.304343750000001
Ireland,IRL,1983,13.7965341796875
Ireland,IRL,1984,13.4934033203125
Ireland,IRL,1985,13.4088212890625
Ireland,IRL,1986,16.52773828125
Ireland,IRL,1987,14.5084267578125
Ireland,IRL,1988,13.168192382812501
Ireland,IRL,1989,13.5587255859375
Ireland,IRL,1990,15.061642578125001
Ireland,IRL,1991,16.500115234375
Ireland,IRL,1992,17.2088828125
Ireland,IRL,1993,17.35265625
Ireland,IRL,1994,18.817373046875
Ireland,IRL,1995,19.0411875
Ireland,IRL,1996,19.895080078125
Ireland,IRL,1997,21.425986328125
Ireland,IRL,1998,23.769638671875
Ireland,IRL,1999,26.59418359375
Ireland,IRL,2000,26.101025390625
Ireland,IRL,2001,27.692107421875
Ireland,IRL,2002,26.6942734375
Ireland,IRL,2003,25.52809375
Ireland,IRL,2004,25.942423828125
Ireland,IRL,2005,26.763201171875
Ireland,IRL,2006,26.15833203125
Ireland,IRL,2007,25.87463671875
Ireland,IRL,2008,24.177232421875
Ireland,IRL,2009,20.9541171875
Ireland,IRL,2010,19.72092578125
Ireland,IRL,2011,18.37857421875
Ireland,IRL,2012,17.24227734375
Ireland,IRL,2013,17.228185546875
Ireland,IRL,2014,16.980296875
Ireland,IRL,2015,17.70967578125
Ireland,IRL,2016,18.354519531250002
Ireland,IRL,2017,18.00515234375
Ireland,IRL,2018,18.4345
Ireland,IRL,2019,18.034935546875
Ireland,IRL,2020,15.22473046875
Ireland,IRL,2021,15.3382861328125
Israel,ISR,1965,16.1734033203125
Israel,ISR,1966,16.29540625
Israel,ISR,1967,19.347900390625
Israel,ISR,1968,19.16399609375
Israel,ISR,1969,21.2117734375
Israel,ISR,1970,22.127291015625
Israel,ISR,1971,24.451123046875
Israel,ISR,1972,22.40038671875
Israel,ISR,1973,23.332888671875
Israel,ISR,1974,22.651630859375
Israel,ISR,1975,22.6175
Israel,ISR,1976,22.58146875
Israel,ISR,1977,23.139908203125
Israel,ISR,1978,24.712656250000002
Israel,ISR,1979,25.04380859375
Israel,ISR,1980,25.006400390625
Israel,ISR,1981,24.960738281250002
Israel,ISR,1982,24.713267578125002
Israel,ISR,1983,22.80474609375
Israel,ISR,1984,21.594662109375
Israel,ISR,1985,18.900548828125
Israel,ISR,1986,19.291646484375
Israel,ISR,1987,20.392109375
Israel,ISR,1988,22.16659765625
Israel,ISR,1989,22.524212890625
Israel,ISR,1990,22.761013671875002
Israel,ISR,1991,22.040708984375
Israel,ISR,1992,24.438347656250002
Israel,ISR,1993,25.269029296875
Israel,ISR,1994,25.326093750000002
Israel,ISR,1995,27.863171875
Israel,ISR,1996,26.522201171875
Israel,ISR,1997,28.322396484375002
Israel,ISR,1998,28.890271484375
Israel,ISR,1999,29.92851953125
Israel,ISR,2000,25.974669921875
Israel,ISR,2001,23.60952734375
Israel,ISR,2002,23.134916015625002
Israel,ISR,2003,23.338248046875
Israel,ISR,2004,21.744025390625
Israel,ISR,2005,20.898181640625
Israel,ISR,2006,19.5618203125
Israel,ISR,2007,19.798529296875
Israel,ISR,2008,19.17041796875
Israel,ISR,2009,17.375
Israel,ISR,2010,16.85824609375
Israel,ISR,2011,17.3285234375
Israel,ISR,2012,20.297810546875
Israel,ISR,2013,15.168041015625
Israel,ISR,2014,13.934095703125001
Israel,ISR,2015,14.589654296875
Israel,ISR,2016,14.7355625
Israel,ISR,2017,15.111088867187501
Israel,ISR,2018,15.016177734375
Israel,ISR,2019,14.9225048828125
Israel,ISR,2020,12.7237744140625
Israel,ISR,2021,13.0540078125
Italy,ITA,1965,11.8183193359375
Italy,ITA,1966,12.935056640625
Italy,ITA,1967,14.2154384765625
Italy,ITA,1968,15.567033203125
Italy,ITA,1969,17.030900390625
Italy,ITA,1970,19.13451171875
Italy,ITA,1971,20.43780859375
Italy,ITA,1972,21.3099609375
Italy,ITA,1973,22.281880859375
Italy,ITA,1974,21.54522265625
Italy,ITA,1975,20.122466796875
Italy,ITA,1976,20.924625
Italy,ITA,1977,20.260517578125
Italy,ITA,1978,21.194806640625
Italy,ITA,1979,21.822564453125
Italy,ITA,1980,20.654740234375
Italy,ITA,1981,20.152642578125
Italy,ITA,1982,19.089220703125
Italy,ITA,1983,18.55776953125
Italy,ITA,1984,17.675564453125002
Italy,ITA,1985,17.561306640625002
Italy,ITA,1986,17.967109375
Italy,ITA,1987,18.72708203125
Italy,ITA,1988,19.0586796875
Italy,ITA,1989,19.60628515625
Italy,ITA,1990,19.76453125
Italy,ITA,1991,19.873177734375002
Italy,ITA,1992,20.130992187500002
Italy,ITA,1993,19.57767578125
Italy,ITA,1994,19.507962890625
Italy,ITA,1995,20.18304296875
Italy,ITA,1996,19.873179687500002
Italy,ITA,1997,20.124171875000002
Italy,ITA,1998,20.125189453125
Italy,ITA,1999,19.989640625
Italy,ITA,2000,19.83876171875
Italy,ITA,2001,19.386380859375
Italy,ITA,2002,19.3490546875
Italy,ITA,2003,19.03734765625
Italy,ITA,2004,18.506458984375
Italy,ITA,2005,17.835365234375
Italy,ITA,2006,17.733701171875
Italy,ITA,2007,17.119123046875
Italy,ITA,2008,16.06547265625
Italy,ITA,2009,14.820783203125
Italy,ITA,2010,14.384961914062501
Italy,ITA,2011,13.9099443359375
Italy,ITA,2012,12.8961337890625
Italy,ITA,2013,11.742025390625
Italy,ITA,2014,11.11212109375
Italy,ITA,2015,11.7276630859375
Italy,ITA,2016,11.6181044921875
Italy,ITA,2017,11.7628388671875
Italy,ITA,2018,12.0461953125
Italy,ITA,2019,11.710171875
Italy,ITA,2020,9.6836572265625
Italy,ITA,2021,10.805474609375
Japan,JPN,1965,10.2976240234375
Japan,JPN,1966,11.5974306640625
Japan,JPN,1967,14.0640380859375
Japan,JPN,1968,16.1176513671875
Japan,JPN,1969,18.831009765625
Japan,JPN,1970,21.888154296875
Japan,JPN,1971,23.822310546875002
Japan,JPN,1972,25.086115234375
Japan,JPN,1973,28.404185546875002
Japan,JPN,1974,26.983654296875
Japan,JPN,1975,25.1492578125
Japan,JPN,1976,25.86473046875
Japan,JPN,1977,26.29369921875
Japan,JPN,1978,26.951849609375
Japan,JPN,1979,27.003146484375
Japan,JPN,1980,24.079833984375
Japan,JPN,1981,22.586892578125
Japan,JPN,1982,20.890685546875
Japan,JPN,1983,20.748787109375
Japan,JPN,1984,21.8120078125
Japan,JPN,1985,20.591083984375
Japan,JPN,1986,20.6903671875
Japan,JPN,1987,20.695578125
Japan,JPN,1988,22.1617421875
Japan,JPN,1989,22.942259765625
Japan,JPN,1990,23.7995078125
Japan,JPN,1991,23.9800703125
Japan,JPN,1992,24.445736328125
Japan,JPN,1993,23.868580078125
Japan,JPN,1994,25.1610625
Japan,JPN,1995,26.039166015625
Japan,JPN,1996,26.168169921875002
Japan,JPN,1997,25.832541015625
Japan,JPN,1998,24.868835937500002
Japan,JPN,1999,25.2407890625
Japan,JPN,2000,24.84515234375
Japan,JPN,2001,24.06691796875
Japan,JPN,2002,23.868818359375002
Japan,JPN,2003,24.400416015625
Japan,JPN,2004,23.7334453125
Japan,JPN,2005,23.344705078125
Japan,JPN,2006,22.49149609375
Japan,JPN,2007,21.7829140625
Japan,JPN,2008,20.967486328125002
Japan,JPN,2009,18.789650390625
Japan,JPN,2010,18.971763671875
Japan,JPN,2011,18.973957031250002
Japan,JPN,2012,20.266763671875
Japan,JPN,2013,19.393978515625
Japan,JPN,2014,18.439513671875
Japan,JPN,2015,17.72359765625
Japan,JPN,2016,17.2328359375
Japan,JPN,2017,17.01735546875
Japan,JPN,2018,16.50676953125
Japan,JPN,2019,16.03306640625
Japan,JPN,2020,14.24701171875
Japan,JPN,2021,14.571623046875
Kazakhstan,KAZ,1985,15.7598798828125
Kazakhstan,KAZ,1986,14.1862138671875
Kazakhstan,KAZ,1987,13.5514462890625
Kazakhstan,KAZ,1988,13.467330078125
Kazakhstan,KAZ,1989,13.641041015625
Kazakhstan,KAZ,1990,15.6450927734375
Kazakhstan,KAZ,1991,15.7938251953125
Kazakhstan,KAZ,1992,14.8188193359375
Kazakhstan,KAZ,1993,11.532392578125
Kazakhstan,KAZ,1994,9.1312294921875
Kazakhstan,KAZ,1995,9.0285966796875
Kazakhstan,KAZ,1996,7.73463623046875
Kazakhstan,KAZ,1997,7.896126953125
Kazakhstan,KAZ,1998,6.6561484375
Kazakhstan,KAZ,1999,5.55096435546875
Kazakhstan,KAZ,2000,6.17947509765625
Kazakhstan,KAZ,2001,6.18175048828125
Kazakhstan,KAZ,2002,6.2878134765625004
Kazakhstan,KAZ,2003,6.80342919921875
Kazakhstan,KAZ,2004,7.1461904296875005
Kazakhstan,KAZ,2005,7.2553935546875
Kazakhstan,KAZ,2006,8.2290625
Kazakhstan,KAZ,2007,8.8353046875
Kazakhstan,KAZ,2008,8.74257421875
Kazakhstan,KAZ,2009,7.02646337890625
Kazakhstan,KAZ,2010,7.1558154296875
Kazakhstan,KAZ,2011,9.3459970703125
Kazakhstan,KAZ,2012,9.8271943359375
Kazakhstan,KAZ,2013,9.847965820312501
Kazakhstan,KAZ,2014,9.9237451171875
Kazakhstan,KAZ,2015,9.1463017578125
Kazakhstan,KAZ,2016,9.4214912109375
Kazakhstan,KAZ,2017,9.4750595703125
Kazakhstan,KAZ,2018,10.049197265625
Kazakhstan,KAZ,2019,10.0693359375
Kazakhstan,KAZ,2020,8.745421875
Kazakhstan,KAZ,2021,9.227247070312501
Kuwait,KWT,1965,131.26240625
Kuwait,KWT,1966,115.2045390625
Kuwait,KWT,1967,101.5871171875
Kuwait,KWT,1968,90.1487734375
Kuwait,KWT,1969,80.5988046875
Kuwait,KWT,1970,72.6126171875
Kuwait,KWT,1971,66.5742421875
Kuwait,KWT,1972,67.2973046875
Kuwait,KWT,1973,59.84409765625
Kuwait,KWT,1974,51.526265625
Kuwait,KWT,1975,37.67435546875
Kuwait,KWT,1976,41.98534375
Kuwait,KWT,1977,38.24271875
Kuwait,KWT,1978,38.85711328125
Kuwait,KWT,1979,41.15706640625
Kuwait,KWT,1980,33.6452421875
Kuwait,KWT,1981,44.61144140625
Kuwait,KWT,1982,47.76350390625
Kuwait,KWT,1983,50.540421875
Kuwait,KWT,1984,50.970062500000004
Kuwait,KWT,1985,46.4796328125
Kuwait,KWT,1986,45.6329765625
Kuwait,KWT,1987,42.34644921875
Kuwait,KWT,1988,38.83020703125
Kuwait,KWT,1989,37.04645703125
Kuwait,KWT,1990,24.667796875
Kuwait,KWT,1991,20.366640625
Kuwait,KWT,1992,29.692806640625
Kuwait,KWT,1993,27.464013671875
Kuwait,KWT,1994,36.2920234375
Kuwait,KWT,1995,38.862
Kuwait,KWT,1996,37.281125
Kuwait,KWT,1997,39.167359375000004
Kuwait,KWT,1998,55.05873046875
Kuwait,KWT,1999,59.29833203125
Kuwait,KWT,2000,59.03940625
Kuwait,KWT,2001,58.98168359375
Kuwait,KWT,2002,67.4225
Kuwait,KWT,2003,81.4616484375
Kuwait,KWT,2004,90.5648359375
Kuwait,KWT,2005,95.69353125
Kuwait,KWT,2006,85.609734375
Kuwait,KWT,2007,81.8624453125
Kuwait,KWT,2008,81.6308671875
Kuwait,KWT,2009,81.8570625
Kuwait,KWT,2010,84.61703125
Kuwait,KWT,2011,77.2806328125
Kuwait,KWT,2012,72.932390625
Kuwait,KWT,2013,70.51712500000001
Kuwait,KWT,2014,69.1878671875
Kuwait,KWT,2015,64.753171875
Kuwait,KWT,2016,59.24366015625
Kuwait,KWT,2017,60.35800390625
Kuwait,KWT,2018,60.91573828125
Kuwait,KWT,2019,58.1375234375
Kuwait,KWT,2020,53.01311328125
Kuwait,KWT,2021,53.483976562500004
Latvia,LVA,1985,26.32259765625
Latvia,LVA,1986,21.97039453125
Latvia,LVA,1987,17.691423828125
Latvia,LVA,1988,15.7259169921875
Latvia,LVA,1989,15.63706640625
Latvia,LVA,1990,14.729580078125
Latvia,LVA,1991,14.364140625000001
Latvia,LVA,1992,11.10815625
Latvia,LVA,1993,10.072716796875
Latvia,LVA,1994,9.6916435546875
Latvia,LVA,1995,8.844278320312501
Latvia,LVA,1996,9.4171337890625
Latvia,LVA,1997,8.448238281250001
Latvia,LVA,1998,8.144365234375
Latvia,LVA,1999,7.6564179687500005
Latvia,LVA,2000,6.34992529296875
Latvia,LVA,2001,7.48502490234375
Latvia,LVA,2002,7.515125
Latvia,LVA,2003,7.6732070312500005
Latvia,LVA,2004,8.333039062500001
Latvia,LVA,2005,8.927484375
Latvia,LVA,2006,8.5058935546875
Latvia,LVA,2007,9.3526953125
Latvia,LVA,2008,9.2937119140625
Latvia,LVA,2009,8.570978515625
Latvia,LVA,2010,9.7876865234375
Latvia,LVA,2011,9.0946552734375
Latvia,LVA,2012,9.189787109375
Latvia,LVA,2013,9.397103515625
Latvia,LVA,2014,9.559331054687501
Latvia,LVA,2015,10.157371093750001
Latvia,LVA,2016,10.602848632812501
Latvia,LVA,2017,10.9574541015625
Latvia,LVA,2018,9.891344726562501
Latvia,LVA,2019,11.473912109375
Latvia,LVA,2020,10.1029111328125
Latvia,LVA,2021,10.3679560546875
Lithuania,LTU,1985,28.7396015625
Lithuania,LTU,1986,23.83560546875
Lithuania,LTU,1987,25.916212890625
Lithuania,LTU,1988,24.707361328125
Lithuania,LTU,1989,25.183056640625
Lithuania,LTU,1990,23.984115234375
Lithuania,LTU,1991,26.371533203125
Lithuania,LTU,1992,13.894500976562501
Lithuania,LTU,1993,12.14451953125
Lithuania,LTU,1994,11.3264580078125
Lithuania,LTU,1995,10.3388095703125
Lithuania,LTU,1996,10.7980380859375
Lithuania,LTU,1997,10.7672060546875
Lithuania,LTU,1998,12.4376923828125
Lithuania,LTU,1999,10.315611328125
Lithuania,LTU,2000,8.0131455078125
